sample_id,study,diagnosis,sample_type,country,Firmicutes,Bacteroidetes,Proteobacteria,Bacteroides,Lactobacillus,Faecalibacterium,Bifidobacterium,beta_glucuronidase,shannon_diversity,FB_ratio,BL_ratio,Fae_Bact_ratio,BG_Lacto_ratio,dysbiosis_index,label
ENDO_11,D1_endo_stool,Endometriosis,stool,Unknown,-1.1488405014237848,-0.1327214352748951,2.1873948881996266,0.6628283048590181,-1.4622382782329237,-0.004760371941320268,-0.5446630183818264,0.6270753477009443,-1.6029893628275558,1.3625246042806323,14.281289037451993,0.444016369972656,25.20932864412066,5.381085570264631,1
ENDO_12,D1_endo_stool,Endometriosis,stool,Unknown,-1.1302260486456717,0.8105286889471875,1.8952395475475736,0.34787106446464805,-0.7339337629688677,-1.7884913650170746,-0.25653015424550846,-0.8082417603171291,0.8962187552362566,1.120766147647962,4.22218584667312,0.15492788102140065,4.65142041649348,5.364412701439775,1
ENDO_13,D1_endo_stool,Endometriosis,stool,Unknown,-0.3841999074914555,0.294490199644167,1.259714095466054,0.5655061455114244,-1.3086735465640507,-0.9871244774836863,-0.6498468110693257,0.3303988768586434,-2.235581550022374,1.3943653149034814,9.652672691974555,0.2850508426351779,15.96091582531767,6.828630751457246,1
ENDO_14,D1_endo_stool,Endometriosis,stool,Unknown,0.2665085426734922,-0.04020702064464667,0.29046913591914714,1.555934596923086,0.06782636126250731,-1.1256086510345542,-0.45596789933286336,0.2630005399835683,-1.845898048840973,1.642594026669959,3.3308243598186946,0.20248814300847018,4.181223312393381,4.486249583728484,1
ENDO_15,D1_endo_stool,Endometriosis,stool,Unknown,-0.27502229100064624,0.8766446831364346,0.7354907829813043,-0.47085271662506534,0.11822524354132878,-2.0453280473566857,-1.9805843424230558,1.4969686703329483,0.826612582040503,1.2611544850403638,1.7583034232284684,0.14357775941693515,5.769616000253834,6.010517000379993,1
ENDO_16,D1_endo_stool,Endometriosis,stool,Unknown,-0.8148909035174994,1.544341787901602,1.1849147993560578,-0.10616671136466191,0.26067060714890333,-1.0335203955278245,-0.9031181577329824,2.160132432746593,-1.0569667146084125,1.0336990139379736,1.8864104807675948,0.3442599108896826,6.222798349442842,4.916498651216063,1
ENDO_17,D1_endo_stool,Endometriosis,stool,Unknown,0.5872963058022531,-0.1814142689455426,1.9118286927446628,0.4044807673524877,-1.0320223054885624,-0.7603480084547578,-0.2811614178940587,2.291589009425481,-0.45491129393783936,1.769473328140147,5.937973863165206,0.340617788799719,16.977408447018725,7.582286074871883,1
ENDO_18,D1_endo_stool,Endometriosis,stool,Unknown,0.33940280486851315,-0.865517886175868,1.59320011395161,0.7419563642491939,-1.7472186867279165,-1.7180741432675153,-0.7985248663487914,0.608301201953005,-1.3432175527044612,2.042311096626007,78.59776268676222,0.1497189800037492,134.5598568953337,16.72682385536336,1
CTRL_01,D1_endo_stool,Control,stool,Unknown,-0.35839184232734206,0.1716760360475008,-1.3056122282218157,-1.30355709171944,1.0462680557988764,-0.09171529503100946,-0.5096583486015502,-0.3618356848331095,1.1878530189454564,1.43693645907327,0.7752638838599031,0.9681834123023699,2.169613724649275,1.6822344013114021,0
CTRL_02,D1_endo_stool,Control,stool,Unknown,1.6900807732778669,0.980634602819136,-0.32085983242035654,-1.0675630059395718,1.8665914568319226,0.5970274610341636,-0.08717728510124062,-0.09024187820804108,-1.4146367614457287,1.5847717354904485,0.6931604218565973,1.0706572199597761,1.8819222059848966,1.4781310244918084,0
CTRL_03,D1_endo_stool,Control,stool,Unknown,0.6451918834183488,1.3303400952694817,-0.868446464655922,0.18380346629022384,-0.04093421743373533,0.38616576935550995,-0.637598412464841,-0.9849683391066927,0.6547361697882499,1.3148576035149853,2.4392499622819064,0.5904698970846614,2.5668810322402043,2.0514642570028063,0
CTRL_04,D1_endo_stool,Control,stool,Unknown,-0.4187190725710183,0.774634976757598,-0.21475229139625737,0.34534090018146246,0.7196269287342094,1.7253661045356885,0.8786803635173993,-0.314307882814253,0.7999655665073285,1.2594219023849738,1.796787094073969,0.8106738236887764,2.4993490244880854,1.7488348318244056,0
CTRL_05,D1_endo_stool,Control,stool,Unknown,-0.6719809060937456,-1.5628207706348567,-1.141805841282331,-0.8661805338550636,0.5842679647758362,0.5772024395148343,0.6643441836162498,-0.0015684966253739455,0.6465416121987942,2.200955268778576,1.1829584706741005,0.9571075756821906,2.9870739540598996,1.9557696294210816,0
CTRL_06,D1_endo_stool,Control,stool,Unknown,-0.2601340251418189,-0.4108610304828985,0.12215632173656589,1.148638920580041,2.179177798468161,0.9545761433897513,-0.06724038680807434,-0.06746495672808375,0.7758524360840612,1.6685279086894746,1.424521545405269,0.5335492834643928,1.7497039072394074,1.8034817393790579,0
CTRL_07,D1_endo_stool,Control,stool,Unknown,2.158152766410103,-0.454776252743695,-0.9195951414339302,-0.1851954179511192,-0.7090479442571161,-0.21760794886516,-2.1105841429975416,0.15340088888719072,-0.31691264317686624,2.26952198600971,3.4432263528921636,0.5367147979364129,6.861260484438198,3.618339419309648,0
CTRL_08,D1_endo_stool,Control,stool,Unknown,-1.338645744920216,-0.9666740065358201,0.7563904282718502,0.592866169390843,-0.21385731993599813,0.21935811466089408,0.8875352828808108,-1.4691479302952304,0.8855412163717182,1.6379681342982022,3.0652648284943416,0.4918150332515646,2.0401044307380074,2.036004635380222,0
CTRL_09,D1_endo_stool,Control,stool,Unknown,0.25306818155086014,-0.15243814268747788,-1.2296805812758527,-0.36772421843660413,0.49071818808616413,0.8353412589586678,1.7215333754480666,-0.4336424899733799,-0.21110972236630426,1.6826642662887517,1.5372689582994201,0.8283220285089197,2.61013949783483,1.8243902500543923,0
CTRL_10,D1_endo_stool,Control,stool,Unknown,0.13137949531073645,-0.9499369571259292,0.1258877541607171,0.7408434924428484,0.4190705886684087,0.8565204778860898,-0.053534045459493085,-1.6322190488536987,-0.7091703908466047,2.0345883203360695,2.289617267911406,0.5775192283701129,1.2673815591438187,1.5316606510637136,0
CTRL_11,D1_endo_stool,Control,stool,Unknown,0.7342801324310383,-0.9202630488450486,-1.0998594656993335,-0.6893280909191046,-0.08905138723809228,0.9538972168825385,1.2282663744417839,-0.2665593409303398,-0.16139608554943702,2.1818879808453593,1.7904073521977006,0.9831137731460443,3.7457092441394906,2.0057942327317106,0
CTRL_12,D1_endo_stool,Control,stool,Unknown,-0.43054903692169655,-0.1617374441681772,0.1735996547461591,-0.7707009078284547,0.502285312469032,1.4267228495106736,0.9607780766240883,-1.0207810770741474,-1.2873666965119488,1.5329459871533715,1.283230504324353,1.1563528859796293,1.9233986968116403,1.2910069802950064,0
CTRL_13,D1_endo_stool,Control,stool,Unknown,0.6452931042785517,-1.825528617181791,0.3263750954811882,0.3747697753112254,-1.7958107483619625,0.3771069331101445,1.5976379868828194,-1.0947359605812659,0.44206172524575593,2.9070472000396643,279.45636084350946,0.5540410278939331,255.59441519079002,3.4554715692282834,0
CTRL_14,D1_endo_stool,Control,stool,Unknown,1.4224821402816241,-0.35417539496343053,-1.283641767001208,-1.5197661199283934,-0.5910846197443596,0.08042668219264455,-0.609387863945561,-0.3321073678425846,1.8441440385211434,2.040677123313221,1.5642332371423722,1.1997381147379043,5.142800966077412,2.3317050810459374,0
CTRL_15,D1_endo_stool,Control,stool,Unknown,0.6006656306762873,-0.7627347385841595,-0.6126497450140803,-1.3232875579763774,0.2540847912502418,1.740390981924137,-1.6452665028480087,-1.2771481571639327,-0.11591966760959901,2.053319734412184,1.0589722523986689,1.691218688739517,1.8249145809430576,1.0333285507036851,0
CTRL_16,D1_endo_stool,Control,stool,Unknown,0.015796334304898896,0.7297247827764637,-0.14089173208900965,-1.3470317172935546,1.3177061997568917,0.9234210633443628,0.5853861175550457,0.07679278107541931,1.547482328795807,1.3510338757065938,0.6883770193602787,1.395742247904181,2.3536551634679115,1.5514555587246568,0
CTRL_17,D1_endo_stool,Control,stool,Unknown,-0.6593456824432842,-1.1828146870702314,0.6581923336387854,-0.5049835393511201,0.3423384831116111,-0.05291641448967135,-0.3310088790197072,0.34033328601208457,1.0916926634215802,1.9472510955547513,1.5529949824738134,0.6510729701132557,3.7438736763719915,2.6338565697706198,0
CTRL_18,D1_endo_stool,Control,stool,Unknown,1.3510529482582667,0.3783932570313767,-0.6100304911360911,-0.3616373884050897,1.0061667832514969,1.5299627982145152,-0.5035940377529297,-0.8241953746947833,0.584201755689681,1.7156626073759176,1.2591789055926794,0.9924484061843588,1.7647989480441224,1.3442020116006217,0
CTRL_19,D1_endo_stool,Control,stool,Unknown,1.9666216850102423,-2.670254984175413,-0.557353430104908,-1.2392199956204062,0.28240299916541045,0.19094816319780175,0.05978234237657917,-1.272079084977715,1.181706332543242,5.0197714038822605,1.1014444942816057,1.0339742472481688,1.8066724131617364,1.3596763138711783,0
CTRL_20,D1_endo_stool,Control,stool,Unknown,0.6692213536349013,-0.9349098323258733,0.07074912474285047,-0.8339174647942064,-0.03539947637658925,-0.3119245876067728,0.6959986367972179,-0.0477807772755128,0.47655181487464765,2.17320223896491,1.6212040201607627,0.6799489106438482,3.9596078498702982,2.6546544370467537,0
CTRL_21,D1_endo_stool,Control,stool,Unknown,0.2800056342084795,0.2857496022302652,-0.5306911392971279,0.07199137298381636,-0.5911825996510203,0.17485304609787503,1.1561338522189566,-0.16421730598806436,0.8955578699006741,1.5318399729758103,3.4088890358440063,0.5698221213819389,5.508335584702797,3.030686948767234,0
CTRL_22,D1_endo_stool,Control,stool,Unknown,0.6936495793201818,-0.45026562048127167,-1.264931224254491,-0.8082253303925776,0.4568956607568054,1.006404434013123,-0.6430580571459332,0.25780914810690553,0.6163801199669211,1.9145490938229184,1.2855000006708608,1.055093376615537,3.4582986818604735,2.0132814405952284,0
CTRL_23,D1_endo_stool,Control,stool,Unknown,-0.4396006784070389,-0.22069354682775508,-0.3560715396574826,-0.3273105857259158,1.7903444324101068,-0.5596766955376755,1.6894688382977405,0.15179601286519556,0.7224245213301107,1.552348311337922,0.9985745385022378,0.4860057641190922,2.100180770199361,2.086264785180711,0
CTRL_24,D1_endo_stool,Control,stool,Unknown,-0.4257257457486697,-0.2414690820534439,-0.3665708669298872,-0.1416156017804033,0.5928568793099753,-0.6945617144072986,0.1287681014526467,-0.19270312505589451,-0.2860725755583745,1.56321722677897,1.6050085690224987,0.4232655593216772,2.765353189541572,2.6024296545137817,0
CTRL_25,D1_endo_stool,Control,stool,Unknown,0.5805820506361501,-0.7740661134587631,0.8537275795923677,-0.6078862480173076,0.9796514066746892,1.0777112175063046,0.34461492417375317,0.003800965918866588,1.0966305962757468,2.054420321014552,1.1463360192714522,0.9805525163317493,2.5691902679450735,1.7493017960633725,0
CTRL_26,D1_endo_stool,Control,stool,Unknown,0.7356035789876331,-0.8016732901159201,0.626974863435416,-0.606621546931971,1.4387438656202625,0.32175898282566406,-0.30234058431590183,-0.6992112982630639,0.4111614922462657,2.110958103698463,0.9850048749709392,0.7796268867202127,1.6320930472168147,1.4803182317802468,0
CTRL_27,D1_endo_stool,Control,stool,Unknown,-0.5632823395245494,0.036091342793775995,-0.6451524081349607,-1.0122091100853003,1.0100249218151864,-1.272342825571324,0.5698802979756279,-1.0683978428916994,0.4949223581620907,1.4366071444890272,0.9312890095893032,0.43505192569895607,1.5325887120983623,1.7534386987135548,0
CTRL_28,D1_endo_stool,Control,stool,Unknown,0.5313441938135692,0.18912352991637357,-1.0702742721186047,-0.5502638216663812,-0.4151300355952872,0.1880541262407015,-1.6205290100599268,-1.3874940886990033,0.3862191063009377,1.6159826962382218,2.349121364454804,0.7261043043677711,2.4891675051668165,1.7882203451529746,0
CTRL_29,D1_endo_stool,Control,stool,Unknown,0.7202619866953176,1.2255256009556548,-0.4235763573218574,-0.2153998787359711,0.42167194328028074,0.30501881462038893,-0.3563406726522342,-0.42660630715682213,0.18446195005075705,1.351931563646608,1.6812656142289202,0.6609351546673864,2.699171086034834,2.07487838320994,0
CTRL_30,D1_endo_stool,Control,stool,Unknown,0.19819593420675655,-0.016811470941331556,-0.6316964907998079,-0.8319804862250398,0.7185076654692284,1.8640892981176607,0.7356224321384527,0.01914734794993672,0.29615867144284114,1.6190655219774879,1.1393317111853496,1.3198788562580324,2.850382161855207,1.5935204692729887,0
CTRL_31,D1_endo_stool,Control,stool,Unknown,0.3640860288234906,-1.3149351811221135,0.19520614062822564,-0.2811910176764791,0.7703899949625099,0.5182165239083972,0.6474872816379327,-1.7779681740287754,0.4872831573637186,2.344380661054933,1.4182082127030868,0.7271405954890949,0.9451155435609834,1.1634807805425786,0
Zhu_2017_China_PCOS_01,Zhu_2017_China,PCOS,unknown,China,-1.5563760155779198,0.43971106467203436,1.3990817170780567,1.1705122877180019,-0.6403321772259953,0.03571715258746278,-0.7249428952643647,1.0411522397615813,-0.33983308250153077,0.7547832550902079,5.620339306824101,0.2716148837690334,9.110355893428835,5.83061149282354,2
Zhu_2017_China_PCOS_02,Zhu_2017_China,PCOS,unknown,China,-0.46035719457038643,-0.5135843246487338,0.49579177124414564,0.9461014571132899,-0.3074766770478542,-1.5077937061348146,-0.9995489131384969,1.4556518589574634,-1.6622423249536995,1.2897701548594755,4.174020084145275,0.07061293142794631,7.85381379754318,9.28957354368093,2
Zhu_2017_China_PCOS_03,Zhu_2017_China,PCOS,unknown,China,0.6749843806048047,-1.2300220917316822,-0.5933867173088944,-1.1557999291503256,-1.2468569936167093,-0.9485614620091137,-0.2031248681735528,0.4378624995682309,-0.9945494816580533,2.0237302814389406,5.473791523810345,0.29468414620473715,15.756667624490895,8.12615306535697,2
Zhu_2017_China_PCOS_04,Zhu_2017_China,PCOS,unknown,China,0.172512208213109,0.7562584255518381,1.2814608357743194,-1.3598507970875902,1.1569808695470862,-0.6965980455904298,0.38745335426307265,1.0551057093123883,0.31986953000600926,1.127362943041803,0.972102923988477,0.4028009265126986,3.6489526139217356,3.3207852677579006,2
Zhu_2017_China_PCOS_05,Zhu_2017_China,PCOS,unknown,China,-0.6995874437310653,-0.8007639359056037,-1.2673605279832323,1.9731011056535601,-0.5486343888303115,-0.19245662053793944,-0.4736367764920251,-1.8825784124088065,-0.22500980357134615,1.3089988843092444,6.157439354807143,0.20460470227019942,2.349390655364628,3.7642176364456645,2
Zhu_2017_China_PCOS_06,Zhu_2017_China,PCOS,unknown,China,-1.2246378458957135,0.24059163044103166,-0.07147901919896694,-0.03687069090609587,-1.807107062617178,-0.3185745999093448,-1.638045944197288,0.31028003536761484,-1.444189870739987,0.8761345221578185,181.72690036616862,0.3079123703070503,327.62670342061944,8.998880472812356,2
Zhu_2017_China_PCOS_07,Zhu_2017_China,PCOS,unknown,China,0.6724340129617162,0.930063271359184,-0.8115752128283734,-1.0607775101028307,-1.630705098710927,-0.7784404169386447,0.41430683768552046,0.007231470527657471,0.38347498566022276,1.2079498134294766,16.508874070895583,0.32721039579437233,39.77789276420875,8.798641652517672,2
Zhu_2017_China_PCOS_08,Zhu_2017_China,PCOS,unknown,China,-0.5100783037790607,-0.759169259330547,1.9125891875674201,1.271247634251704,0.12135535486511807,-1.6588728035599016,1.485424224132388,-1.1142633565641,-0.31909866320417435,1.358994289607378,3.508441755421955,0.046005315680721734,2.6002761911150536,5.259441164424153,2
Zhu_2017_China_PCOS_09,Zhu_2017_China,PCOS,unknown,China,0.10662822689290649,0.1509143521978963,-0.06411221678510472,-0.17041955116996843,0.512354346970576,-0.40535943835836424,-0.9517439933364573,1.9258588626506643,0.17496053501782685,1.2581985693179196,2.000735097595551,0.30463572955091595,5.648474472969343,4.75261528220637,2
Zhu_2017_China_PCOS_10,Zhu_2017_China,PCOS,unknown,China,-0.7150683990343711,1.4319149351088483,0.887417094874205,0.8215093130217479,0.6341311315372995,-1.773350813469831,-0.03788374279909814,0.8842791254410665,-1.4447699244326313,0.8073207681684216,2.505795469697457,0.03457415223905656,4.235875440389192,6.2039704594797564,2
Zhu_2017_China_PCOS_11,Zhu_2017_China,PCOS,unknown,China,-0.7604012677037918,2.951455956718019,0.6887761686067014,0.01164303298826087,0.2828936714938917,-1.089832053741238,-1.3108637435326411,0.5724531525436247,-0.7553027203049137,0.6334680731682527,2.346806252841754,0.16536725569748986,4.542798016121788,4.963349653867304,2
Zhu_2017_China_PCOS_12,Zhu_2017_China,PCOS,unknown,China,-0.7347300833018188,-0.057096361240011884,1.39387904167065,0.9202682244526024,-0.7911665509493846,0.222357751854698,1.0363707541027518,2.3455502741036085,-1.0361265744103416,1.076420622927663,6.072729157451802,0.3139412170480242,13.78803291470747,6.833887866224118,2
Zhu_2017_China_PCOS_13,Zhu_2017_China,PCOS,unknown,China,-1.2055594017820437,0.6752531143095706,0.04536315849612605,-0.19033116783621834,-0.18851403070789188,-0.6329002838831028,0.656125967083226,0.2730176748525365,0.1477296338420715,0.8062690325981171,2.834714352902982,0.26321861286254206,5.355064634076843,4.690255582377588,2
Zhu_2017_China_PCOS_14,Zhu_2017_China,PCOS,unknown,China,-0.40549189361843074,0.571926289661863,0.07488861271686983,1.6886806310803093,-0.34467312973318265,-0.9920055013172482,-0.19507517782487313,0.06187012121940109,-0.2966676271853638,1.0237774613670783,5.027313088894994,0.12133896215732716,5.535523491808103,6.560616426463302,2
Zhu_2017_China_PCOS_15,Zhu_2017_China,PCOS,unknown,China,0.08888621684594494,-0.7029299227813334,0.8617789627548545,0.6348283580406034,-0.387355591970871,1.2106774120785435,-0.40264390526857474,-0.5604675940058291,-0.05404648872050554,1.5402763506739388,4.081240082839088,0.48557025333942927,4.54298761077305,2.8924612699885905,2
Zhu_2017_China_PCOS_16,Zhu_2017_China,PCOS,unknown,China,-0.6606746303557544,-0.3064166112380015,-0.5429648150864125,-0.9247996830406041,1.7119288501745968,-1.9835571492068331,0.1935605779394967,0.3251810544870447,-0.46310207223126376,1.1640143910656315,1.004288961474908,0.007564032911008098,2.524797067625158,3.5024058278382797,2
Zhu_2017_China_PCOS_17,Zhu_2017_China,PCOS,unknown,China,-0.03380608851526453,-0.13074343306461117,1.1262245205726777,1.6270181810821933,-0.5026525353065225,0.7064310567070082,-0.4226253731074158,0.17686879505075695,0.1944435818006206,1.2995642880851364,5.554260745397935,0.3270656888483509,6.424292002265609,4.252984992224885,2
Zhu_2017_China_PCOS_18,Zhu_2017_China,PCOS,unknown,China,-1.164125210211191,0.31539788589433515,-0.21002343434495585,0.40278439380920283,-1.7126370860992433,0.10323121415772045,-1.638045944197288,0.1461364719888594,0.36327480640819976,0.8783431507937368,45.76077289250899,0.33880850796719125,69.6306029608762,7.000082505895361,2
Zhu_2017_China_PCOS_19,Zhu_2017_China,PCOS,unknown,China,-1.775088935927822,0.7945319900543991,0.10640630211652882,0.11343974584332851,-1.3516038803017698,0.009211173873828245,-1.1020062739768186,0.037533600976012875,-0.5856671721384532,0.6509760689646324,10.614740820860435,0.35124462039905124,16.947126503640142,5.830353965989755,2
Zhu_2017_China_PCOS_20,Zhu_2017_China,PCOS,unknown,China,0.5496180278249642,-0.5818069288482933,-0.7887413160492983,-0.3396839890369616,-0.5315079970648741,-0.4214712098232014,-0.6685148726970686,0.2787489261992679,0.3855690401620289,1.64215259710572,3.408909850472162,0.318856155396654,6.776732620556729,4.880819057740354,2
Zhu_2017_China_PCOS_21,Zhu_2017_China,PCOS,unknown,China,-0.7366266440665289,-0.07909209344522902,1.293321802952753,-0.8546232136794462,0.5393480709316636,-0.16798888614179708,0.2979102309887973,-0.5705609839685588,-0.5958434989996549,1.0813119880444984,1.5448820314876683,0.44759758603172145,2.757927810646213,2.543819751223718,2
Zhu_2017_China_PCOS_22,Zhu_2017_China,PCOS,unknown,China,-0.017902438695422462,0.20350766427614383,1.5231074044604973,1.4779356072420047,0.16372432782087298,1.0352960882080764,0.4565876761312468,1.4730499195290514,-1.7886447102177847,1.2101761226792385,3.589466070873665,0.3780562543523823,6.025034141055913,4.079202628190739,2
Zhu_2017_China_PCOS_23,Zhu_2017_China,PCOS,unknown,China,-0.28597510831960915,0.4664300188221077,0.10305081293579867,1.2713028119617418,0.3513022603237018,0.07893194923737949,-1.4982393276029218,-1.3201227242150353,0.3788240948472562,1.0764757481683171,3.1393137780009415,0.2712204387194639,2.0735881186377725,2.8155346004674664,2
Zhu_2017_China_PCOS_24,Zhu_2017_China,PCOS,unknown,China,2.546839458396639,2.6380228353235338,1.0985659230373654,0.4161495326291814,0.3764936524850553,-0.6461173202642716,-0.1809421082178615,-1.0284576602702593,-0.15563314022619426,1.249223875469692,2.522350772970463,0.21809799027553065,2.4044916814638224,3.178301887962305,2
Zhu_2017_China_PCOS_25,Zhu_2017_China,PCOS,unknown,China,-0.11192993820941745,-2.417993083679201,1.7446752106793049,1.5150075950268578,-1.3042236535327056,0.6605908905670367,-1.638045944197288,0.10257869271490512,-0.26099581794613186,2.726387410242153,13.63974993345876,0.3290419249253115,15.762117513326796,5.358398546849655,2
Zhu_2017_China_PCOS_26,Zhu_2017_China,PCOS,unknown,China,0.22718619563946135,0.4803148854739095,-0.15275791011580533,0.11857505123063335,-0.47680149375205705,-1.4217162242826737,0.4938675870233234,0.9333179243151238,-0.9554734960454542,1.20466757696532,3.7787584096692215,0.10265230063017766,7.799421321234133,8.342162015178554,2
Zhu_2017_China_PCOS_27,Zhu_2017_China,PCOS,unknown,China,-0.596022208815162,0.8972432479171427,-0.727239316836394,-0.8088467404562304,-1.3070010517031896,0.5957946179588284,-1.149705911092626,0.5150716515261772,-0.7792071131724873,0.9163735994161376,7.087435912314969,0.6211543153750105,17.94731729448736,4.635272615745336,2
Zhu_2017_China_PCOS_28,Zhu_2017_China,PCOS,unknown,China,-1.5676651180123353,1.328500427780646,-0.7411828554174504,-0.12971684200483088,-1.2443324272262584,-1.054301292930949,-0.973010162988804,1.5207115451148363,-1.0893763170143345,0.6358746530165491,8.064402283380483,0.17939468354066507,20.621561946018915,11.725957334436231,2
Zhu_2017_China_PCOS_29,Zhu_2017_China,PCOS,unknown,China,-0.4895577812777916,-0.3669468975030207,-0.6945679212613225,-1.4525052517574548,0.7703832366959119,-0.38027210977503795,-0.4035801235483595,-1.285924745566473,-0.6385614174009181,1.2342258810224591,1.0629534673712433,0.5246467722411308,1.7752424044136208,1.8220686831834099,2
Zhu_2017_China_PCOS_30,Zhu_2017_China,PCOS,unknown,China,-0.4754104282665883,0.3127078441342848,0.00754609288819376,-1.0082974265598494,-1.3536855680234177,0.29970952786611504,0.1929710271220738,-0.25767119162415686,-2.1441197367081797,1.0611920332538631,7.1524489255417025,0.5987063563834921,15.369951105405871,4.264994958384204,2
Zhu_2017_China_PCOS_31,Zhu_2017_China,PCOS,unknown,China,-0.3558651795191072,0.11727419423176472,-0.46207473593123005,-0.14185314221368375,-0.3063255204157946,-0.5343453661887626,2.133594732707392,0.23835408210410028,-0.014809250347157042,1.1397871815645522,3.100989005904605,0.27766844114616085,5.706988650789104,4.732900584800313,2
Zhu_2017_China_PCOS_32,Zhu_2017_China,PCOS,unknown,China,1.0701978272533694,0.15438097869464634,1.763948223619384,-0.5207907838720849,-1.3051740677558457,0.6265489325821079,-1.1437320065571646,0.8420401787530658,-0.19739202144106702,1.5211781828626403,7.881224964741847,0.5632228025945869,19.545919337005053,5.044145517030712,2
Zhu_2017_China_PCOS_33,Zhu_2017_China,PCOS,unknown,China,-0.03676624152041261,0.6204196703650173,1.1645722565995744,0.6768061860167283,-1.0789441597294136,-0.8429556549669699,-0.25098244079642845,-1.817564889433412,-0.38500273938810886,1.105634168710631,7.902727292984023,0.17445780091619448,4.230083860687466,5.100491565978688,2
Zhu_2017_China_Control_01,Zhu_2017_China,Control,unknown,China,0.42034204989562596,-0.6685028201885684,-1.287277229716539,-0.28207314803689953,0.8449278138340748,0.4799418992886016,-0.05495306744191297,-0.5236025162199383,-0.2546849476937199,1.6368254100042252,1.6897449747723385,0.4898061024003245,2.4904737432788915,2.287224086192867,0
Zhu_2017_China_Control_02,Zhu_2017_China,Control,unknown,China,0.46759924492381777,-0.8089178372900542,-0.30915677924970225,0.3041685139043207,0.64912331812251,-0.19074356511892976,0.6515004154341427,0.002834731885729684,1.5835946710118414,1.7166391242683587,2.1776692407121034,0.299755843608483,3.256491645548641,3.287910902116665,0
